"GEOID","NAME","variable","estimate","moe"
"30067","Park County, Montana","B01003_001",17710,NA
"30069","Petroleum County, Montana","B01003_001",447,105
"30071","Phillips County, Montana","B01003_001",4221,NA
"30073","Pondera County, Montana","B01003_001",6035,NA
"30075","Powder River County, Montana","B01003_001",1815,136
"30077","Powell County, Montana","B01003_001",7053,NA
"30079","Prairie County, Montana","B01003_001",1250,148
"30081","Ravalli County, Montana","B01003_001",46727,NA
"30083","Richland County, Montana","B01003_001",11235,NA
"30085","Roosevelt County, Montana","B01003_001",10526,NA
"30087","Rosebud County, Montana","B01003_001",8165,NA
"30089","Sanders County, Montana","B01003_001",13285,NA
"30091","Sheridan County, Montana","B01003_001",3669,188
"30093","Silver Bow County, Montana","B01003_001",35785,NA
"30095","Stillwater County, Montana","B01003_001",9182,NA
"30097","Sweet Grass County, Montana","B01003_001",3720,NA
"30099","Teton County, Montana","B01003_001",6353,NA
"30101","Toole County, Montana","B01003_001",5061,NA
"30103","Treasure County, Montana","B01003_001",732,134
"30105","Valley County, Montana","B01003_001",7519,NA
"30107","Wheatland County, Montana","B01003_001",2056,NA
"30109","Wibaux County, Montana","B01003_001",1193,163
"30111","Yellowstone County, Montana","B01003_001",168957,NA
"31001","Adams County, Nebraska","B01003_001",31052,NA
"31003","Antelope County, Nebraska","B01003_001",6305,NA
"31005","Arthur County, Nebraska","B01003_001",484,99
"31007","Banner County, Nebraska","B01003_001",742,131
"31009","Blaine County, Nebraska","B01003_001",422,64
"31011","Boone County, Nebraska","B01003_001",5356,NA
"31013","Box Butte County, Nebraska","B01003_001",10714,NA
"31015","Boyd County, Nebraska","B01003_001",1688,92
"31017","Brown County, Nebraska","B01003_001",2869,111
"31019","Buffalo County, Nebraska","B01003_001",50579,NA
"31021","Burt County, Nebraska","B01003_001",6740,NA
"31023","Butler County, Nebraska","B01003_001",8424,NA
"31025","Cass County, Nebraska","B01003_001",27161,NA
"31027","Cedar County, Nebraska","B01003_001",8315,NA
"31029","Chase County, Nebraska","B01003_001",3671,179
"31031","Cherry County, Nebraska","B01003_001",5498,NA
"31033","Cheyenne County, Nebraska","B01003_001",9533,NA
"31035","Clay County, Nebraska","B01003_001",6095,NA
"31037","Colfax County, Nebraska","B01003_001",10641,NA
"31039","Cuming County, Nebraska","B01003_001",8975,NA
"31041","Custer County, Nebraska","B01003_001",10518,NA
"31043","Dakota County, Nebraska","B01003_001",21354,NA
"31045","Dawes County, Nebraska","B01003_001",8140,NA
"31047","Dawson County, Nebraska","B01003_001",24202,NA
"31049","Deuel County, Nebraska","B01003_001",1847,161
"31051","Dixon County, Nebraska","B01003_001",5545,NA
"31053","Dodge County, Nebraska","B01003_001",37351,NA
"31055","Douglas County, Nebraska","B01003_001",590736,NA
"31057","Dundy County, Nebraska","B01003_001",1736,179
"31059","Fillmore County, Nebraska","B01003_001",5541,NA
"31061","Franklin County, Nebraska","B01003_001",2846,NA
"31063","Frontier County, Nebraska","B01003_001",2569,82
"31065","Furnas County, Nebraska","B01003_001",4568,NA
"31067","Gage County, Nebraska","B01003_001",21629,NA
"31069","Garden County, Nebraska","B01003_001",1761,166
"31071","Garfield County, Nebraska","B01003_001",1718,123
"31073","Gosper County, Nebraska","B01003_001",2040,156
"31075","Grant County, Nebraska","B01003_001",626,88
"31077","Greeley County, Nebraska","B01003_001",2202,NA
"31079","Hall County, Nebraska","B01003_001",62536,NA
"31081","Hamilton County, Nebraska","B01003_001",9464,NA
"31083","Harlan County, Nebraska","B01003_001",2847,156
"31085","Hayes County, Nebraska","B01003_001",843,81
"31087","Hitchcock County, Nebraska","B01003_001",2569,NA
"31089","Holt County, Nebraska","B01003_001",10102,NA
"31091","Hooker County, Nebraska","B01003_001",647,73
"31093","Howard County, Nebraska","B01003_001",6534,NA
"31095","Jefferson County, Nebraska","B01003_001",7161,NA
"31097","Johnson County, Nebraska","B01003_001",5261,NA
"31099","Kearney County, Nebraska","B01003_001",6713,NA
"31101","Keith County, Nebraska","B01003_001",8219,NA
"31103","Keya Paha County, Nebraska","B01003_001",822,111
"31105","Kimball County, Nebraska","B01003_001",3248,171
"31107","Knox County, Nebraska","B01003_001",8363,NA
"31109","Lancaster County, Nebraska","B01003_001",326696,NA
"31111","Lincoln County, Nebraska","B01003_001",33802,NA
"31113","Logan County, Nebraska","B01003_001",773,85
"31115","Loup County, Nebraska","B01003_001",578,95
"31117","McPherson County, Nebraska","B01003_001",475,78
"31119","Madison County, Nebraska","B01003_001",35532,NA
"31121","Merrick County, Nebraska","B01003_001",7724,NA
"31123","Morrill County, Nebraska","B01003_001",4534,NA
"31125","Nance County, Nebraska","B01003_001",3324,NA
"31127","Nemaha County, Nebraska","B01003_001",7046,NA
"31129","Nuckolls County, Nebraska","B01003_001",4087,NA
"31131","Otoe County, Nebraska","B01003_001",16241,NA
"31133","Pawnee County, Nebraska","B01003_001",2530,NA
"31135","Perkins County, Nebraska","B01003_001",2821,NA
"31137","Phelps County, Nebraska","B01003_001",9009,NA
"31139","Pierce County, Nebraska","B01003_001",7325,NA
"31141","Platte County, Nebraska","B01003_001",34716,NA
"31143","Polk County, Nebraska","B01003_001",5225,NA
"31145","Red Willow County, Nebraska","B01003_001",10557,NA
"31147","Richardson County, Nebraska","B01003_001",7751,NA
"31149","Rock County, Nebraska","B01003_001",1319,92
"31151","Saline County, Nebraska","B01003_001",14650,NA
"31153","Sarpy County, Nebraska","B01003_001",197389,NA
"31155","Saunders County, Nebraska","B01003_001",23048,NA
"31157","Scotts Bluff County, Nebraska","B01003_001",35843,NA
"31159","Seward County, Nebraska","B01003_001",17641,NA
"31161","Sheridan County, Nebraska","B01003_001",5014,NA
"31163","Sherman County, Nebraska","B01003_001",2967,NA
"31165","Sioux County, Nebraska","B01003_001",1171,167
"31167","Stanton County, Nebraska","B01003_001",5796,NA
"31169","Thayer County, Nebraska","B01003_001",4901,NA
"31171","Thomas County, Nebraska","B01003_001",564,54
"31173","Thurston County, Nebraska","B01003_001",6627,NA
"31175","Valley County, Nebraska","B01003_001",4066,95
"31177","Washington County, Nebraska","B01003_001",21106,NA
"31179","Wayne County, Nebraska","B01003_001",9844,NA
"31181","Webster County, Nebraska","B01003_001",3360,NA
"31183","Wheeler County, Nebraska","B01003_001",847,123
"31185","York County, Nebraska","B01003_001",14286,NA
"32001","Churchill County, Nevada","B01003_001",25805,NA
"32003","Clark County, Nevada","B01003_001",2329548,NA
"32005","Douglas County, Nevada","B01003_001",49623,NA
"32007","Elko County, Nevada","B01003_001",54047,NA
"32009","Esmeralda County, Nevada","B01003_001",1028,258
"32011","Eureka County, Nevada","B01003_001",1585,258
"32013","Humboldt County, Nevada","B01003_001",17289,NA
"32015","Lander County, Nevada","B01003_001",5770,NA
"32017","Lincoln County, Nevada","B01003_001",4405,NA
"32019","Lyon County, Nevada","B01003_001",61680,NA
"32021","Mineral County, Nevada","B01003_001",4542,NA
"32023","Nye County, Nevada","B01003_001",54344,NA
"32027","Pershing County, Nevada","B01003_001",6487,NA
"32029","Storey County, Nevada","B01003_001",4140,NA
"32031","Washoe County, Nevada","B01003_001",497200,NA
"32033","White Pine County, Nevada","B01003_001",8735,NA
"32510","Carson City, Nevada","B01003_001",58384,NA
"33001","Belknap County, New Hampshire","B01003_001",64659,NA
"33003","Carroll County, New Hampshire","B01003_001",51804,NA
"33005","Cheshire County, New Hampshire","B01003_001",77297,NA
"33007","Coos County, New Hampshire","B01003_001",31271,NA
"33009","Grafton County, New Hampshire","B01003_001",92120,NA
"33011","Hillsborough County, New Hampshire","B01003_001",426378,NA
"33013","Merrimack County, New Hampshire","B01003_001",155967,NA
"33015","Rockingham County, New Hampshire","B01003_001",319082,NA
"33017","Strafford County, New Hampshire","B01003_001",132575,NA
"33019","Sullivan County, New Hampshire","B01003_001",43715,NA
"34001","Atlantic County, New Jersey","B01003_001",276270,NA
"34003","Bergen County, New Jersey","B01003_001",962316,NA
"34005","Burlington County, New Jersey","B01003_001",467805,NA
"34007","Camden County, New Jersey","B01003_001",527257,NA
"34009","Cape May County, New Jersey","B01003_001",94941,NA
"34011","Cumberland County, New Jersey","B01003_001",153305,NA
"34013","Essex County, New Jersey","B01003_001",863002,NA
"34015","Gloucester County, New Jersey","B01003_001",306954,NA
"34017","Hudson County, New Jersey","B01003_001",718323,NA
"34019","Hunterdon County, New Jersey","B01003_001",130160,NA
"34021","Mercer County, New Jersey","B01003_001",385864,NA
"34023","Middlesex County, New Jersey","B01003_001",871290,NA
"34025","Monmouth County, New Jersey","B01003_001",645353,NA
"34027","Morris County, New Jersey","B01003_001",514528,NA
"34029","Ocean County, New Jersey","B01003_001",654362,NA
"34031","Passaic County, New Jersey","B01003_001",521012,NA
"34033","Salem County, New Jersey","B01003_001",65275,NA
"34035","Somerset County, New Jersey","B01003_001",349846,NA
"34037","Sussex County, New Jersey","B01003_001",145807,NA
"34039","Union County, New Jersey","B01003_001",579290,NA
"34041","Warren County, New Jersey","B01003_001",110849,NA
"35001","Bernalillo County, New Mexico","B01003_001",673930,NA
"35003","Catron County, New Mexico","B01003_001",3743,NA
"35005","Chaves County, New Mexico","B01003_001",64217,NA
"35006","Cibola County, New Mexico","B01003_001",26845,NA
"35007","Colfax County, New Mexico","B01003_001",12322,NA
"35009","Curry County, New Mexico","B01003_001",47638,NA
"35011","De Baca County, New Mexico","B01003_001",1576,172
"35013","Doña Ana County, New Mexico","B01003_001",224266,NA
"35015","Eddy County, New Mexico","B01003_001",61105,NA
"35017","Grant County, New Mexico","B01003_001",27775,NA
"35019","Guadalupe County, New Mexico","B01003_001",4381,NA
"35021","Harding County, New Mexico","B01003_001",741,171
"35023","Hidalgo County, New Mexico","B01003_001",4041,NA
"35025","Lea County, New Mexico","B01003_001",73733,NA
"35027","Lincoln County, New Mexico","B01003_001",20224,NA
"35028","Los Alamos County, New Mexico","B01003_001",19435,NA
"35029","Luna County, New Mexico","B01003_001",25611,NA
"35031","McKinley County, New Mexico","B01003_001",70431,NA
"35033","Mora County, New Mexico","B01003_001",4149,NA
"35035","Otero County, New Mexico","B01003_001",68816,NA
"35037","Quay County, New Mexico","B01003_001",8564,NA
"35039","Rio Arriba County, New Mexico","B01003_001",40070,NA
"35041","Roosevelt County, New Mexico","B01003_001",18928,NA
"35043","Sandoval County, New Mexico","B01003_001",153604,NA
"35045","San Juan County, New Mexico","B01003_001",120942,NA
"35047","San Miguel County, New Mexico","B01003_001",26850,NA
"35049","Santa Fe County, New Mexico","B01003_001",156105,NA
"35051","Sierra County, New Mexico","B01003_001",11500,NA
"35053","Socorro County, New Mexico","B01003_001",16200,NA
"35055","Taos County, New Mexico","B01003_001",34543,NA
"35057","Torrance County, New Mexico","B01003_001",15490,NA
"35059","Union County, New Mexico","B01003_001",4013,NA
"35061","Valencia County, New Mexico","B01003_001",78458,NA
"36001","Albany County, New York","B01003_001",317018,NA
"36003","Allegany County, New York","B01003_001",47159,NA
"36005","Bronx County, New York","B01003_001",1404779,NA
"36007","Broome County, New York","B01003_001",197378,NA
"36009","Cattaraugus County, New York","B01003_001",76145,NA
"36011","Cayuga County, New York","B01003_001",75102,NA
"36013","Chautauqua County, New York","B01003_001",125544,NA
"36015","Chemung County, New York","B01003_001",82147,NA
"36017","Chenango County, New York","B01003_001",46321,NA
"36019","Clinton County, New York","B01003_001",78493,NA
"36021","Columbia County, New York","B01003_001",61100,NA
"36023","Cortland County, New York","B01003_001",46246,NA
"36025","Delaware County, New York","B01003_001",44487,NA
"36027","Dutchess County, New York","B01003_001",298220,NA
"36029","Erie County, New York","B01003_001",950622,NA
"36031","Essex County, New York","B01003_001",36973,NA
"36033","Franklin County, New York","B01003_001",46696,NA
"36035","Fulton County, New York","B01003_001",52487,NA
"36037","Genesee County, New York","B01003_001",57787,NA
"36039","Greene County, New York","B01003_001",47409,NA
"36041","Hamilton County, New York","B01003_001",5089,NA
"36043","Herkimer County, New York","B01003_001",59757,NA
"36045","Jefferson County, New York","B01003_001",115040,NA
"36047","Kings County, New York","B01003_001",2631580,NA
"36049","Lewis County, New York","B01003_001",26607,NA
"36051","Livingston County, New York","B01003_001",61498,NA
"36053","Madison County, New York","B01003_001",67328,NA
"36055","Monroe County, New York","B01003_001",753753,NA
"36057","Montgomery County, New York","B01003_001",49528,NA
"36059","Nassau County, New York","B01003_001",1389591,NA
"36061","New York County, New York","B01003_001",1629477,NA
"36063","Niagara County, New York","B01003_001",210721,NA
"36065","Oneida County, New York","B01003_001",229124,NA
"36067","Onondaga County, New York","B01003_001",471129,NA
"36069","Ontario County, New York","B01003_001",112625,NA
"36071","Orange County, New York","B01003_001",406616,NA
"36073","Orleans County, New York","B01003_001",39608,NA
"36075","Oswego County, New York","B01003_001",117953,NA
"36077","Otsego County, New York","B01003_001",60108,NA
"36079","Putnam County, New York","B01003_001",98107,NA
"36081","Queens County, New York","B01003_001",2323052,NA
"36083","Rensselaer County, New York","B01003_001",160332,NA
"36085","Richmond County, New York","B01003_001",494956,NA
"36087","Rockland County, New York","B01003_001",341883,NA
"36089","St. Lawrence County, New York","B01003_001",107226,NA
"36091","Saratoga County, New York","B01003_001",238284,NA
"36093","Schenectady County, New York","B01003_001",160369,NA
"36095","Schoharie County, New York","B01003_001",30049,NA
"36097","Schuyler County, New York","B01003_001",17562,NA
"36099","Seneca County, New York","B01003_001",32920,NA
"36101","Steuben County, New York","B01003_001",92588,NA
"36103","Suffolk County, New York","B01003_001",1530146,NA
"36105","Sullivan County, New York","B01003_001",79721,NA
"36107","Tioga County, New York","B01003_001",47864,NA
"36109","Tompkins County, New York","B01003_001",104537,NA
"36111","Ulster County, New York","B01003_001",182601,NA
"36113","Warren County, New York","B01003_001",65517,NA
"36115","Washington County, New York","B01003_001",60522,NA
"36117","Wayne County, New York","B01003_001",90929,NA
"36119","Westchester County, New York","B01003_001",999677,NA
"36121","Wyoming County, New York","B01003_001",39753,NA
"36123","Yates County, New York","B01003_001",24526,NA
"37001","Alamance County, North Carolina","B01003_001",176893,NA
"37003","Alexander County, North Carolina","B01003_001",36412,NA
"37005","Alleghany County, North Carolina","B01003_001",11174,NA
"37007","Anson County, North Carolina","B01003_001",22289,NA
"37009","Ashe County, North Carolina","B01003_001",26950,NA
"37011","Avery County, North Carolina","B01003_001",17680,NA
"37013","Beaufort County, North Carolina","B01003_001",44499,NA
"37015","Bertie County, North Carolina","B01003_001",17170,NA
"37017","Bladen County, North Carolina","B01003_001",29566,NA
"37019","Brunswick County, North Carolina","B01003_001",152568,NA
"37021","Buncombe County, North Carolina","B01003_001",274360,NA
"37023","Burke County, North Carolina","B01003_001",87795,NA
"37025","Cabarrus County, North Carolina","B01003_001",236133,NA
"37027","Caldwell County, North Carolina","B01003_001",80536,NA
"37029","Camden County, North Carolina","B01003_001",10927,NA
"37031","Carteret County, North Carolina","B01003_001",69148,NA
"37033","Caswell County, North Carolina","B01003_001",22404,NA
"37035","Catawba County, North Carolina","B01003_001",163573,NA
"37037","Chatham County, North Carolina","B01003_001",80151,NA
"37039","Cherokee County, North Carolina","B01003_001",29562,NA
"37041","Chowan County, North Carolina","B01003_001",13836,NA
"37043","Clay County, North Carolina","B01003_001",11610,NA
"37045","Cleveland County, North Carolina","B01003_001",100991,NA
"37047","Columbus County, North Carolina","B01003_001",50140,NA
"37049","Craven County, North Carolina","B01003_001",102612,NA
"37051","Cumberland County, North Carolina","B01003_001",338545,NA
"37053","Currituck County, North Carolina","B01003_001",30601,NA
"37055","Dare County, North Carolina","B01003_001",37875,NA
"37057","Davidson County, North Carolina","B01003_001",172954,NA
"37059","Davie County, North Carolina","B01003_001",44122,NA
"37061","Duplin County, North Carolina","B01003_001",49335,NA
"37063","Durham County, North Carolina","B01003_001",332353,NA
"37065","Edgecombe County, North Carolina","B01003_001",48736,NA
"37067","Forsyth County, North Carolina","B01003_001",389977,NA
"37069","Franklin County, North Carolina","B01003_001",74386,NA
"37071","Gaston County, North Carolina","B01003_001",234881,NA
"37073","Gates County, North Carolina","B01003_001",10376,NA
"37075","Graham County, North Carolina","B01003_001",8072,NA
"37077","Granville County, North Carolina","B01003_001",60877,NA
"37079","Greene County, North Carolina","B01003_001",20486,NA
"37081","Guilford County, North Carolina","B01003_001",547940,NA
"37083","Halifax County, North Carolina","B01003_001",47675,NA
"37085","Harnett County, North Carolina","B01003_001",139150,NA
"37087","Haywood County, North Carolina","B01003_001",62662,NA
"37089","Henderson County, North Carolina","B01003_001",118484,NA
"37091","Hertford County, North Carolina","B01003_001",19908,NA
"37093","Hoke County, North Carolina","B01003_001",53835,NA
"37095","Hyde County, North Carolina","B01003_001",4592,NA
"37097","Iredell County, North Carolina","B01003_001",196544,NA
"37099","Jackson County, North Carolina","B01003_001",43771,NA
"37101","Johnston County, North Carolina","B01003_001",234263,NA
"37103","Jones County, North Carolina","B01003_001",9302,NA
"37105","Lee County, North Carolina","B01003_001",65816,NA
"37107","Lenoir County, North Carolina","B01003_001",54919,NA
"37109","Lincoln County, North Carolina","B01003_001",92716,NA
"37111","McDowell County, North Carolina","B01003_001",44817,NA
"37113","Macon County, North Carolina","B01003_001",37941,NA
"37115","Madison County, North Carolina","B01003_001",21867,NA
"37117","Martin County, North Carolina","B01003_001",21644,NA
"37119","Mecklenburg County, North Carolina","B01003_001",1154681,NA
"37121","Mitchell County, North Carolina","B01003_001",14992,NA
"37123","Montgomery County, North Carolina","B01003_001",26007,NA
"37125","Moore County, North Carolina","B01003_001",104876,NA
"37127","Nash County, North Carolina","B01003_001",96216,NA
"37129","New Hanover County, North Carolina","B01003_001",235229,NA
"37131","Northampton County, North Carolina","B01003_001",16931,NA
"37133","Onslow County, North Carolina","B01003_001",207906,NA
"37135","Orange County, North Carolina","B01003_001",149678,NA
"37137","Pamlico County, North Carolina","B01003_001",12390,NA
"37139","Pasquotank County, North Carolina","B01003_001",40834,NA
"37141","Pender County, North Carolina","B01003_001",65550,NA
"37143","Perquimans County, North Carolina","B01003_001",13244,NA
"37145","Person County, North Carolina","B01003_001",39542,NA
"37147","Pitt County, North Carolina","B01003_001",177193,NA
"37149","Polk County, North Carolina","B01003_001",19891,NA
"37151","Randolph County, North Carolina","B01003_001",146348,NA
"37153","Richmond County, North Carolina","B01003_001",42344,NA
"37155","Robeson County, North Carolina","B01003_001",116902,NA
"37157","Rockingham County, North Carolina","B01003_001",92131,NA
"37159","Rowan County, North Carolina","B01003_001",149875,NA
"37161","Rutherford County, North Carolina","B01003_001",64930,NA
"37163","Sampson County, North Carolina","B01003_001",59470,NA
"37165","Scotland County, North Carolina","B01003_001",33590,NA
"37167","Stanly County, North Carolina","B01003_001",64651,NA
"37169","Stokes County, North Carolina","B01003_001",45139,NA
"37171","Surry County, North Carolina","B01003_001",71425,NA
"37173","Swain County, North Carolina","B01003_001",14013,NA
"37175","Transylvania County, North Carolina","B01003_001",33691,NA
"37177","Tyrrell County, North Carolina","B01003_001",3423,NA
"37179","Union County, North Carolina","B01003_001",250958,NA
"37181","Vance County, North Carolina","B01003_001",42322,NA
"37183","Wake County, North Carolina","B01003_001",1178653,NA
"37185","Warren County, North Carolina","B01003_001",18795,NA
"37187","Washington County, North Carolina","B01003_001",10812,NA
"37189","Watauga County, North Carolina","B01003_001",55123,NA
"37191","Wayne County, North Carolina","B01003_001",118652,NA
"37193","Wilkes County, North Carolina","B01003_001",65935,NA
"37195","Wilson County, North Carolina","B01003_001",79290,NA
"37197","Yadkin County, North Carolina","B01003_001",37574,NA
"37199","Yancey County, North Carolina","B01003_001",18797,NA
"38001","Adams County, North Dakota","B01003_001",2145,NA
"38003","Barnes County, North Dakota","B01003_001",10773,NA
"38005","Benson County, North Dakota","B01003_001",5808,NA
"38007","Billings County, North Dakota","B01003_001",1024,98
"38009","Bottineau County, North Dakota","B01003_001",6378,NA
"38011","Bowman County, North Dakota","B01003_001",2906,NA
"38013","Burke County, North Dakota","B01003_001",2156,NA
"38015","Burleigh County, North Dakota","B01003_001",100600,NA
"38017","Cass County, North Dakota","B01003_001",193400,NA
"38019","Cavalier County, North Dakota","B01003_001",3633,NA
"38021","Dickey County, North Dakota","B01003_001",4935,NA
"38023","Divide County, North Dakota","B01003_001",2167,NA
"38025","Dunn County, North Dakota","B01003_001",4040,NA
"38027","Eddy County, North Dakota","B01003_001",2307,NA
"38029","Emmons County, North Dakota","B01003_001",3254,NA
"38031","Foster County, North Dakota","B01003_001",3358,NA
"38033","Golden Valley County, North Dakota","B01003_001",1653,109
"38035","Grand Forks County, North Dakota","B01003_001",72923,NA
"38037","Grant County, North Dakota","B01003_001",2269,NA
"38039","Griggs County, North Dakota","B01003_001",2245,110
"38041","Hettinger County, North Dakota","B01003_001",2432,NA
"38043","Kidder County, North Dakota","B01003_001",2377,NA
"38045","LaMoure County, North Dakota","B01003_001",4118,117
"38047","Logan County, North Dakota","B01003_001",1819,117
"38049","McHenry County, North Dakota","B01003_001",5207,NA
"38051","McIntosh County, North Dakota","B01003_001",2497,NA
"38053","McKenzie County, North Dakota","B01003_001",14321,NA
"38055","McLean County, North Dakota","B01003_001",9823,NA
"38057","Mercer County, North Dakota","B01003_001",8337,NA
"38059","Morton County, North Dakota","B01003_001",33777,NA
"38061","Mountrail County, North Dakota","B01003_001",9507,NA
"38063","Nelson County, North Dakota","B01003_001",3016,NA
"38065","Oliver County, North Dakota","B01003_001",1839,107
"38067","Pembina County, North Dakota","B01003_001",6727,NA
"38069","Pierce County, North Dakota","B01003_001",3928,NA
"38071","Ramsey County, North Dakota","B01003_001",11556,NA
"38073","Ransom County, North Dakota","B01003_001",5643,NA
"38075","Renville County, North Dakota","B01003_001",2304,NA
"38077","Richland County, North Dakota","B01003_001",16584,NA
"38079","Rolette County, North Dakota","B01003_001",11924,NA
"38081","Sargent County, North Dakota","B01003_001",3804,NA
"38083","Sheridan County, North Dakota","B01003_001",1303,107
"38085","Sioux County, North Dakota","B01003_001",3740,NA
"38087","Slope County, North Dakota","B01003_001",766,83
"38089","Stark County, North Dakota","B01003_001",33302,NA
"38091","Steele County, North Dakota","B01003_001",1804,110
"38093","Stutsman County, North Dakota","B01003_001",21549,NA
"38095","Towner County, North Dakota","B01003_001",2079,NA
"38097","Traill County, North Dakota","B01003_001",7970,NA
"38099","Walsh County, North Dakota","B01003_001",10396,NA
"38101","Ward County, North Dakota","B01003_001",68973,NA
"38103","Wells County, North Dakota","B01003_001",3890,NA
"38105","Williams County, North Dakota","B01003_001",39555,NA
"39001","Adams County, Ohio","B01003_001",27540,NA
"39003","Allen County, Ohio","B01003_001",101348,NA
"39005","Ashland County, Ohio","B01003_001",52256,NA
"39007","Ashtabula County, Ohio","B01003_001",97167,NA
"39009","Athens County, Ohio","B01003_001",61737,NA
"39011","Auglaize County, Ohio","B01003_001",46125,NA
"39013","Belmont County, Ohio","B01003_001",65473,NA
"39015","Brown County, Ohio","B01003_001",43845,NA
"39017","Butler County, Ohio","B01003_001",392876,NA
"39019","Carroll County, Ohio","B01003_001",26659,NA
"39021","Champaign County, Ohio","B01003_001",38804,NA
"39023","Clark County, Ohio","B01003_001",135158,NA
"39025","Clermont County, Ohio","B01003_001",211181,NA
"39027","Clinton County, Ohio","B01003_001",42012,NA
"39029","Columbiana County, Ohio","B01003_001",100704,NA
"39031","Coshocton County, Ohio","B01003_001",36744,NA
"39033","Crawford County, Ohio","B01003_001",41711,NA
"39035","Cuyahoga County, Ohio","B01003_001",1245873,NA
"39037","Darke County, Ohio","B01003_001",51594,NA
"39039","Defiance County, Ohio","B01003_001",38343,NA
"39041","Delaware County, Ohio","B01003_001",226834,NA
"39043","Erie County, Ohio","B01003_001",74581,NA
"39045","Fairfield County, Ohio","B01003_001",163453,NA
"39047","Fayette County, Ohio","B01003_001",28876,NA
"39049","Franklin County, Ohio","B01003_001",1333048,NA
"39051","Fulton County, Ohio","B01003_001",42240,NA
"39053","Gallia County, Ohio","B01003_001",29068,NA
"39055","Geauga County, Ohio","B01003_001",95481,NA
"39057","Greene County, Ohio","B01003_001",169688,NA
"39059","Guernsey County, Ohio","B01003_001",38223,NA
"39061","Hamilton County, Ohio","B01003_001",830774,NA
"39063","Hancock County, Ohio","B01003_001",74866,NA
"39065","Hardin County, Ohio","B01003_001",30475,NA
"39067","Harrison County, Ohio","B01003_001",14306,NA
"39069","Henry County, Ohio","B01003_001",27567,NA
"39071","Highland County, Ohio","B01003_001",43517,NA
"39073","Hocking County, Ohio","B01003_001",27799,NA
"39075","Holmes County, Ohio","B01003_001",44418,NA
"39077","Huron County, Ohio","B01003_001",58319,NA
"39079","Jackson County, Ohio","B01003_001",32650,NA
"39081","Jefferson County, Ohio","B01003_001",64518,NA
"39083","Knox County, Ohio","B01003_001",63142,NA
"39085","Lake County, Ohio","B01003_001",232216,NA
"39087","Lawrence County, Ohio","B01003_001",56819,NA
"39089","Licking County, Ohio","B01003_001",181837,NA
"39091","Logan County, Ohio","B01003_001",46089,NA
"39093","Lorain County, Ohio","B01003_001",317129,NA
"39095","Lucas County, Ohio","B01003_001",428018,NA
"39097","Madison County, Ohio","B01003_001",44423,NA
"39099","Mahoning County, Ohio","B01003_001",226491,NA
"39101","Marion County, Ohio","B01003_001",65020,NA
"39103","Medina County, Ohio","B01003_001",183660,NA
"39105","Meigs County, Ohio","B01003_001",21896,NA
"39107","Mercer County, Ohio","B01003_001",42484,NA
"39109","Miami County, Ohio","B01003_001",110296,NA
"39111","Monroe County, Ohio","B01003_001",13227,NA
"39113","Montgomery County, Ohio","B01003_001",536096,NA
"39115","Morgan County, Ohio","B01003_001",13651,NA
"39117","Morrow County, Ohio","B01003_001",35404,NA
"39119","Muskingum County, Ohio","B01003_001",86411,NA
"39121","Noble County, Ohio","B01003_001",14282,NA
"39123","Ottawa County, Ohio","B01003_001",39994,NA
"39125","Paulding County, Ohio","B01003_001",18791,NA
"39127","Perry County, Ohio","B01003_001",35535,NA
"39129","Pickaway County, Ohio","B01003_001",60131,NA
"39131","Pike County, Ohio","B01003_001",27044,NA
"39133","Portage County, Ohio","B01003_001",161956,NA
"39135","Preble County, Ohio","B01003_001",40765,NA
"39137","Putnam County, Ohio","B01003_001",34314,NA
"39139","Richland County, Ohio","B01003_001",125099,NA
"39141","Ross County, Ohio","B01003_001",76492,NA
"39143","Sandusky County, Ohio","B01003_001",58778,NA
"39145","Scioto County, Ohio","B01003_001",72627,NA
"39147","Seneca County, Ohio","B01003_001",54770,NA
"39149","Shelby County, Ohio","B01003_001",47929,NA
"39151","Stark County, Ohio","B01003_001",373713,NA
"39153","Summit County, Ohio","B01003_001",537864,NA
"39155","Trumbull County, Ohio","B01003_001",200929,NA
"39157","Tuscarawas County, Ohio","B01003_001",92385,NA
"39159","Union County, Ohio","B01003_001",67324,NA
"39161","Van Wert County, Ohio","B01003_001",28826,NA
"39163","Vinton County, Ohio","B01003_001",12630,NA
"39165","Warren County, Ohio","B01003_001",250008,NA
"39167","Washington County, Ohio","B01003_001",58978,NA
"39169","Wayne County, Ohio","B01003_001",116588,NA
"39171","Williams County, Ohio","B01003_001",36719,NA
"39173","Wood County, Ohio","B01003_001",132064,NA
"39175","Wyandot County, Ohio","B01003_001",21598,NA
"40001","Adair County, Oklahoma","B01003_001",19575,NA
"40003","Alfalfa County, Oklahoma","B01003_001",5696,NA
"40005","Atoka County, Oklahoma","B01003_001",14379,NA
"40007","Beaver County, Oklahoma","B01003_001",5028,NA
"40009","Beckham County, Oklahoma","B01003_001",22148,NA
"40011","Blaine County, Oklahoma","B01003_001",8570,NA
"40013","Bryan County, Oklahoma","B01003_001",48253,NA
"40015","Caddo County, Oklahoma","B01003_001",26447,NA
"40017","Canadian County, Oklahoma","B01003_001",168985,NA
"40019","Carter County, Oklahoma","B01003_001",48555,NA
"40021","Cherokee County, Oklahoma","B01003_001",47942,NA
"40023","Choctaw County, Oklahoma","B01003_001",14297,NA
